post_uri;post_cid;text;createdAt_post;indexedAt_post;embed;likeCount;repostCount;replyCount;did;handle;displayName;followersCount;followsCount;postsCount;createdAt_profile;indexedAt_profile;viewer_muted;viewer_following;viewer_blockedBy;labels;collectedAt
at://did:plc:auhi3ym6nrqbfozlqq4pmwfm/app.bsky.feed.post/3lrzlhem3rc2z;bafyreibqxtjh4acsb5ox6lfbtcuyndeo223u5shdv7wtnfuaqnrlg3pgfy;"If you see someone complaining that Bluesky is ""An echo chamber"" or is ""not diverse enough"", the person saying that is probably a conservative who showed everyone how awful they are and nobody wants to interact with them anymore.   Bluesky is fine.";2025-06-20T08:07:32.578Z;2025-06-20T08:07:28.040Z;{};0;0;0;did:plc:auhi3ym6nrqbfozlqq4pmwfm;vectorsprint.bsky.social;Vector Sprint;0;0;0;2023-09-20T04:44:33.279Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:ixe5njxov4fgl6umefgmsnqu/app.bsky.feed.post/3lrzlgj4m7k2d;bafyreifmzuweedhydkoorycd4tmwqc5vp7tifb2o6zgqhi7tiipjglvrsu;Because social media are private contractors bluesky already has guard rails separating groups into their own ideological echo chambers;2025-06-20T08:07:03.758Z;2025-06-20T08:07:05.746Z;{};0;0;0;did:plc:ixe5njxov4fgl6umefgmsnqu;cosmicallycute.bsky.social;;0;0;0;2025-01-29T02:18:21.244Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:t6xqfwencuwg4sjm5uhloc7r/app.bsky.feed.post/3lrzlg2esnz2e;bafyreiczgmhjd77qolhvpechkq7nso2idkkkuizgrokgtvynsmq5vayaca;Merged PR into main at bluesky-social/social-app: Android notification channels (#8539);2025-06-20T08:06:48.041Z;2025-06-20T08:06:48.838Z;{};0;0;0;did:plc:t6xqfwencuwg4sjm5uhloc7r;skywatch.bsky.social;skywatch;0;0;0;2024-03-12T20:59:35.721Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:tsrlh7rtq7xwxyazwdb4aafj/app.bsky.feed.post/3lrzlflufa22s;bafyreidzp2d536wgi3e2mychu7ph2wa7kfl5ydz67ijvgztjqwtrsqs7uu;That’s why I left X. I wasn’t expecting it here on Bluesky;2025-06-20T08:06:33.081Z;2025-06-20T08:06:33.937Z;{};0;0;0;did:plc:tsrlh7rtq7xwxyazwdb4aafj;nickguitar.bsky.social;Lightning Dog;0;0;0;2023-09-19T20:50:24.958Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:zjqh2b7v3wgbcl7p6hyrm36d/app.bsky.feed.post/3lrzlfhbovc2y;bafyreibakjovt2pi6qrvnjnptk5cnhab64yr2eyotdqeruu6eijfyfyfji;*me reading Bluesky at 4 am Eastern Time* why is everyone posting right now British;2025-06-20T08:06:28.273Z;2025-06-20T08:06:28.537Z;{};0;0;0;did:plc:zjqh2b7v3wgbcl7p6hyrm36d;elempeng.bsky.social;Elementary Penguin;0;0;0;2023-06-23T20:19:28.180Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:scpfckyiu7yqs6f4d5pmqjt3/app.bsky.feed.post/3lrzlehxjkk26;bafyreictip6cuc774nfjyav72fodw5qzo3lnoxftj7gouwdyltgjwosgqa;"Nothing like ten minutes of entitled liberals deciding what’s affordable for poor people to remind me that even Bluesky is a stunning waste of time and that the Democrats are never going to learn a damn thing from their arrogance; absolutely clueless about what life is really life for working poor.";2025-06-20T08:05:55.434Z;2025-06-20T08:05:55.736Z;{};0;0;0;did:plc:scpfckyiu7yqs6f4d5pmqjt3;anka32.bsky.social;Anka;0;0;0;2024-10-18T18:32:52.513Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:c6rrxni4xuu5tkrg2rr3iqbc/app.bsky.feed.post/3lrzledieis22;bafyreifa7zt3lwkbp7eb5z6orsyqchceejzq3537ezfxfwfcsqmn2s74fe;JD Vance gets suspended from X competitor Bluesky – just 12 minutes after first post  Source: New York Post                 share.newsbreak.com/dnoua7ux;2025-06-20T08:05:50.743Z;2025-06-20T08:06:02.339Z;"""external=External(description='Vice President JD Vance was suspended from the left-leaning social media platform Bluesky on Wednesday, just minutes after joining and sharing his first po', title='JD Vance gets suspended from X competitor Bluesky \u2013 just 12 minutes after first post - NewsBreak', uri='https://share.newsbreak.com/dnoua7ux', thumb=BlobRef(mime_type='image/jpeg', size=128749, ref=IpldLink(link='bafkreicdiuyfjflwfweexvtr7frqedwyaujfxw2kwfxoezrsz5vtgpytla'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:c6rrxni4xuu5tkrg2rr3iqbc;flewthecoup.bsky.social;Mario;0;0;0;2024-12-25T09:51:08.142Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:sfkfq2zszppuebhkxdp3f4ct/app.bsky.feed.post/3lrzleadixk25;bafyreibf2ft7vqefhbeiygqmdlvrv66dqy7zs3tpaaiasn7l35ozb3vqoq;I have more fun on Bluesky than I have with my real friends.  I love my real friends here.;2025-06-20T08:05:47.437Z;2025-06-20T08:05:47.836Z;{};5;1;0;did:plc:sfkfq2zszppuebhkxdp3f4ct;electroboyusa.bsky.social;Andy Behrman;0;0;0;2024-11-08T08:58:14.182Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:wciv7gimfv6ulegt6eqhcmps/app.bsky.feed.post/3lrzle2yr3s2z;bafyreifhpsbabymdprz6hi2eowsv25u5ovmpakdchiz4gg4o7jhlwfsroq;good evening bluesky;2025-06-20T08:05:41.840Z;2025-06-20T08:05:48.438Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=724822, ref=IpldLink(link='bafkreihn4yayjuepvd2l5tfllxtbdtsdgmai3eoa242ny26webxp75f74q'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1500, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:wciv7gimfv6ulegt6eqhcmps;eveangelyon.bsky.social;evelyn chicago era;0;0;0;2023-09-19T14:48:53.878Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:6654z75x2rpjtbrjtww6d2pr/app.bsky.feed.post/3lrzldleaik2f;bafyreicmbeqd553bzycowmhgya6xe4jekec7rrpv7m2opfrdxdwyzxqkum;Good morning, Bluesky!   What are your favourite spots on or near campus for coffee? Let us know! ☕️;2025-06-20T08:05:25.441Z;2025-06-20T08:05:30.338Z;"""external=External(description='ALT: a pixel art of a cat drinking coffee with the words coffee time below it', title='a pixel art of a cat drinking coffee with the words coffee time below it', uri='https://media.tenor.com/lcDEp7V0E6wAAAAC/cryptoadz-coffee-time.gif?hh=498&ww=498', thumb=BlobRef(mime_type='image/jpeg', size=759605, ref=IpldLink(link='bafkreic536mf7dwb7fxyr6ttaow4l4mb2o4xi2daozajlcslgmpr6t7cjq'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:6654z75x2rpjtbrjtww6d2pr;manchester.ac.uk;The University of Manchester;0;0;0;2024-11-19T15:47:54.905Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:ccluty66qsxlglcdwcxxakkr/app.bsky.feed.post/3lrzldiou3222;bafyreig23ucb43laexxcpd5lzxt3h6splbqd3gxfxcfluscbx3llbejmzi;@negativeenergygirl.bsky.social Yo Bluesky Kurome dude, you know how there's like 3 Uzumes (Kuro, Uzu and Orange Heart)? Imagine the state of gamindustri if there were this many instead? I'd say you're pretty much looking at gamindustri being the person in the centre >:);2025-06-20T08:05:22.644Z;2025-06-20T08:05:23.439Z;"""record=Main(cid='bafyreicxinzhkimzkmavoqjkjzgntnh46yrvcc3grhv4hgfox4zwndfura', uri='at://did:plc:ccluty66qsxlglcdwcxxakkr/app.bsky.feed.post/3lrxwf2x2nc2m', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""";0;0;1;did:plc:ccluty66qsxlglcdwcxxakkr;kanuigamer0.bsky.social;Luka Lover;0;0;0;2025-06-05T08:35:56.340Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:acv2s4u7zysbvwqezxdcywyo/app.bsky.feed.post/3lrzlcr5bss2h;bafyreihufleel3e4lo5ge7grwszunwnfbwqg6idj5tuwvw7i7o3ppudjpa;Pee, please come to BlueSky NOW! I am missing Fanta and LOLA!!!!;2025-06-20T08:04:57.951Z;2025-06-20T08:04:59.337Z;{};0;0;0;did:plc:acv2s4u7zysbvwqezxdcywyo;fearlessfriend.bsky.social;Fearless Friend;0;0;0;2023-06-27T06:23:39.439Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:nslwhf2iznmdjw3qpmnqs634/app.bsky.feed.post/3lrzlckygyc24;bafyreidx5u6w3vaq3wmhgkouiwlwhvbw6zuxqaxcn6elwcdtqk3gw242xy;The sheer lag my phone is suffering from in this thread PROBABLY means that I'm forced to stop by BlueSky bandwidth issues.;2025-06-20T08:04:49.655Z;2025-06-20T08:04:52.563Z;{};0;0;0;did:plc:nslwhf2iznmdjw3qpmnqs634;dustanddivine.bsky.social;Dust and Divine;0;0;0;2024-11-29T09:47:29.745Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:3xb7i7siuin3fqag2qntqwo3/app.bsky.feed.post/3lrzlbiofc22g;bafyreih7ewhjvu2pg2tpdd6lmy73xk5dg3zg4j6tuivfrcgwkkxec3aueq;Yes, calling jews nazis is open antisemitism that is well tolerated on bluesky.  Openly saying you enjoy watching cities being demolished and loss of human life makes you a hypocrite.  I'm used to both from most people in your camp.  Thank you for showing the world.;2025-06-20T08:04:15.521Z;2025-06-20T08:04:16.338Z;{};0;0;0;did:plc:3xb7i7siuin3fqag2qntqwo3;conscious-universe.bsky.social;Conscious Universe;0;0;0;2025-03-16T02:00:42.645Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:mioka2zjbbz2xcd7fdttw33v/app.bsky.feed.post/3lrzlaahwcc2i;bafyreidb6zrgpcghzt2a3xbs36umvsar3547xyxqdqoiqxbcblkkl6r5ey;Good morning, BlueSky!;2025-06-20T08:03:33.353Z;2025-06-20T08:03:39.038Z;"""images=[Image(alt='The about-to-be trimmed hedgerow lines the way between our house\u2019s front door and the northernmost corner of the garden. One of our favourite spots.', image=BlobRef(mime_type='image/jpeg', size=982206, ref=IpldLink(link='bafkreidb5zznuq7mgybbh2zvokwje4yy7owys5g52ltiirahfefuucvvli'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1500, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:mioka2zjbbz2xcd7fdttw33v;andreasbirkigt.bsky.social;Andreas Birkigt🦋;0;0;0;2023-09-12T06:21:52.351Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:hn3mmmt2wumopecryovrjj3i/app.bsky.feed.post/3lrzl72thdc2e;bafyreiewgonsap3kgawzxnfy45z5c4wt2uklw6d7cjmgegccq2xvti7y4m;Hey, I haven't been on Bluesky for a long while now, but as of recently I have been trying to get better at digital art! 😊😊😊 #DontStarve #DST #DontStarveWilson #WilsonPHiggsbury #fanart #dstart #digitalart;2025-06-20T08:02:53.798Z;2025-06-20T08:03:00.637Z;"""images=[Image(alt='A drawing of a slightly blushing Wilson in his Swashbuckler skin!', image=BlobRef(mime_type='image/jpeg', size=524903, ref=IpldLink(link='bafkreides4sulkmnwfoaebzmeadd6gprgbf2ozoxhodd743qlpara2ljnq'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1583, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='A drawing of Wilson gushing (possibly over science) with three hearts flying up', image=BlobRef(mime_type='image/jpeg', size=222749, ref=IpldLink(link='bafkreifikqodpz7ziwldvmetwllehet64whxmicmnsfuvi6jgaw36ss6vi'), py_type='blob'), aspect_ratio=AspectRatio(height=1715, width=1594, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='A whiney Wilson in one of those anime bubble things lol', image=BlobRef(mime_type='image/jpeg', size=527865, ref=IpldLink(link='bafkreihm4vftkepvanw5q2czb5ots3j6cyovqx3ge2ljfy5iz4hpi2guum'), py_type='blob'), aspect_ratio=AspectRatio(height=1966, width=1707, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='Young Wilson crossing his arms stubbornly and with a bit of defiance.', image=BlobRef(mime_type='image/jpeg', size=102136, ref=IpldLink(link='bafkreigtmxnhnj5wv5dhqg3lvjbmzq7bsyeb4gkorzhkv4ezzhnpqiuxiu'), py_type='blob'), aspect_ratio=AspectRatio(height=709, width=906, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:hn3mmmt2wumopecryovrjj3i;0jokami0.bsky.social;Silly Willy 🎺;0;0;0;2024-10-17T23:06:49.212Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:typj76fb2lybdq4otvlyyplz/app.bsky.feed.post/3lrzl63uoas2i;bafyreiemkqw6uruqkmli4ur6eisa47yjucgoijjln2sa36sy3yz7frzuqe;I think we don’t want you on Bluesky.;2025-06-20T08:02:21.432Z;2025-06-20T08:02:21.836Z;{};0;0;0;did:plc:typj76fb2lybdq4otvlyyplz;gosia.bsky.social;Gosia;0;0;0;2023-05-31T08:58:41.093Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:osazuap6rair7wkwofzowj27/app.bsky.feed.post/3lrzl5cfjc22a;bafyreigkfzpfyrjrvwuyigwhrobydszlppufmtkinfaqycxgxrvgluysme;Now this really is an excuse for a Bluesky meet-up! Let’s support @dinamobabel.bsky.social and have a few beers 🍻 in between?;2025-06-20T08:01:54.714Z;2025-06-20T08:01:56.037Z;"""record=Main(cid='bafyreiflztbx6vj5kqcji6wteh4jzmeie3sdwili3xgrs4mbhwnxcotium', uri='at://did:plc:hpimt2jlwt36fbxrshbkc2ac/app.bsky.feed.post/3lrzfqwicek2q', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""";0;0;0;did:plc:osazuap6rair7wkwofzowj27;gingerarab.bsky.social;Nick Brookbank;0;0;0;2023-09-02T07:54:38.864Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:dpqzxfplkxj3tywzliozmjqk/app.bsky.feed.post/3lrzl5bo7722y;bafyreicmxa2s57osguuhwdw65ybbxi3yvcfmlieita3z3hez4uqayev2nm;Been trying to think of some benefits if indeed Twitter is regaining ground and the BlueSky active base declining. Maybe some of the self-proclaimed keepers of the Left flame (who have been more in evidence on here since Labour has started to slide in the polls) might return to Twitter? 🤞🏻;2025-06-20T08:01:53.954Z;2025-06-20T08:01:54.738Z;{};0;0;0;did:plc:dpqzxfplkxj3tywzliozmjqk;rossaverde.bsky.social;Pat Oddy 🇪🇺📚📻;0;0;0;2023-12-30T10:11:40.806Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:7o4qpcy6xipivpeivurx7foc/app.bsky.feed.post/3lrzl4y2oxd27;bafyreibjcgevdelkyquyeeaoqr2nzw4pkndecd7gvzmlgpxpvcovdixw3y;This hour on BlueSky: Debate over US and UK support for Israel's attack on Iran. Many users are divided over the legality and implications of such actions.   Reaction varies from support for Israel's security to concerns about escalation and international law violations.   Mood: 🤔😠😕;2025-06-20T08:01:43.824157+00:00;2025-06-20T08:01:44.437Z;{};0;0;0;did:plc:7o4qpcy6xipivpeivurx7foc;hallucinati.bsky.social;;0;0;0;2024-03-26T01:01:31.601Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:jrfdgimw2ztn4etzxivx26kl/app.bsky.feed.post/3lrzl4ntzk52p;bafyreiej46dflcnlae3rw5htmfpnnzbkoxu6rkr5gw6jjkvz5sjnvaeb5e;"New launched on Firsto: Bulletsocial  Schedule to LinkedIn, X, Threads & Bluesky in one click. Create AI-powered carousels, threads & posts. Built for founder https://firsto.co/projects/bulletsocial";2025-06-20T08:01:29.228163Z;2025-06-20T08:01:34.039Z;"""external=External(description='BulletSocial is a social media scheduler that lets creators and indie founders post to X, LinkedIn, Threads, Bluesky, and more in one click. Schedule, crea...', title='Bulletsocial: Schedule to LinkedIn, X, Threads & Bluesky in one click.... | Firsto', uri='https://firsto.co/projects/bulletsocial', thumb=BlobRef(mime_type='image/png', size=154422, ref=IpldLink(link='bafkreibuzngtfiljqbbokz7lezbsosgir22t5nvtscvuakuykew557vqta'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:jrfdgimw2ztn4etzxivx26kl;firsto.co;Firsto;0;0;0;2025-05-15T00:55:08.542Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:bfqxumuf6v7h665e7yq54lak/app.bsky.feed.post/3lrzl3cpelk2k;bafyreigkqoulfvrw4x5c5kvdr7d5ejlzxav7l62yyvrixky4nphylo4rmy;In past Tech companies were run by (and to some extent) for Tech people. Now they are owned by parasitic investors and run by non-tech people. This is the source of enshitifcation.  Using BlueSky is a start.;2025-06-20T08:00:47.935Z;2025-06-20T08:00:48.137Z;{};0;0;0;did:plc:bfqxumuf6v7h665e7yq54lak;mr-thursday.bsky.social;Mr Thursday;0;0;0;2024-11-18T16:15:48.546Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:2q5lsahsyyrhoderwkdar5ai/app.bsky.feed.post/3lrzl2p3ldk2x;bafyreiexo2brfal3snjpde2gjng7vlgblomheqj5fsr7owshxejmmgopsu;Shiranui Flare #rule34 #hentai from #Hololive by Varniskarnis  Check out more Hololive hentai 👉 https://r34.app/posts/rule34.xxx?tags=hololive&utm_source=BlueSky&utm_medium=Post;2025-06-20T08:00:26.943Z;2025-06-20T08:00:28.238Z;"""images=[Image(alt='Shiranui Flare #rule34 #hentai from #Hololive by Varniskarnis', image=BlobRef(mime_type='image/webp', size=165980, ref=IpldLink(link='bafkreihmwvalgktvfbyqdgi3b6yv6yrgfef2gntyvxmccucek3mrqaccoq'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1464, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:2q5lsahsyyrhoderwkdar5ai;r34app.bsky.social;Rule 34 App;0;0;0;2024-12-03T11:30:31.845Z;;False;;False;[];2025-06-20T08:08:28.053637Z
at://did:plc:x5jb6a32y7g5tujgblnnfchx/app.bsky.feed.post/3lrzl2647732m;bafyreial5qe4iqncwm24ktiduo3oarwnhytls3zr45xg6vhrbxoebeb23a;The cryptocurrency with the highest growth in the last hour is: 🚀 Aergo (AERGO) 📈 Growth: 21.81% #Crypto #Trending #Bluesky;2025-06-20T08:00:09.468395+00:00;2025-06-20T08:00:09.638Z;"""images=[Image(alt='Image of the cryptocurrency with the highest growth in the last hour', image=BlobRef(mime_type='image/png', size=8383, ref=IpldLink(link='bafkreieosu5oonsnhctyghxk554u4x37ftqj4sxptiuntlglpxxoelpvvy'), py_type='blob'), aspect_ratio=None, py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:x5jb6a32y7g5tujgblnnfchx;cryptoalerts365.bsky.social;CryptoAlerts;0;0;0;2024-11-18T12:36:07.546Z;;False;;False;[];2025-06-20T08:08:28.053637Z
